player_id,career_player_name,career_bowling_type,career_bowling_hand,career_batting_type,career_batting_hand,career_date_of_birth,career_wicket_keeper,career_batting_innings,career_batting_runs,career_batting_balls,career_batting_fours,career_batting_sixes,career_batting_dismissals,career_bat_sr,career_bat_avg,career_boundary_pct,career_bowling_innings,career_bowling_runs_conceded,career_bowling_balls,career_bowling_wickets,career_bow_econ,career_bow_sr,career_matches_played,career_pct_as_wk,career_avg_batting_order,career_is_capped,career_is_uncapped,career_dob_parsed,career_age_days,career_age_years,career_role_guess,career_bat_runs_per_100,career_bow_wickets_per_100,career_played_in_ipl,m12_player_name,m12_bowling_type,m12_bowling_hand,m12_batting_type,m12_batting_hand,m12_date_of_birth,m12_wicket_keeper,m12_batting_innings,m12_batting_runs,m12_batting_balls,m12_batting_fours,m12_batting_sixes,m12_batting_dismissals,m12_bat_sr,m12_bat_avg,m12_boundary_pct,m12_bowling_innings,m12_bowling_runs_conceded,m12_bowling_balls,m12_bowling_wickets,m12_bow_econ,m12_bow_sr,m12_matches_played,m12_pct_as_wk,m12_avg_batting_order,m12_is_capped,m12_is_uncapped,m12_dob_parsed,m12_age_days,m12_age_years,m12_role_guess,m12_bat_runs_per_100,m12_bow_wickets_per_100,m12_played_in_ipl,m24_player_name,m24_bowling_type,m24_bowling_hand,m24_batting_type,m24_batting_hand,m24_date_of_birth,m24_wicket_keeper,m24_batting_innings,m24_batting_runs,m24_batting_balls,m24_batting_fours,m24_batting_sixes,m24_batting_dismissals,m24_bat_sr,m24_bat_avg,m24_boundary_pct,m24_bowling_innings,m24_bowling_runs_conceded,m24_bowling_balls,m24_bowling_wickets,m24_bow_econ,m24_bow_sr,m24_matches_played,m24_pct_as_wk,m24_avg_batting_order,m24_is_capped,m24_is_uncapped,m24_dob_parsed,m24_age_days,m24_age_years,m24_role_guess,m24_bat_runs_per_100,m24_bow_wickets_per_100,m24_played_in_ipl,runs_death,runs_middle,runs_powerplay,balls_death,balls_middle,balls_powerplay,sr_death,sr_middle,sr_powerplay,bnd_pct_death,bnd_pct_middle,bnd_pct_powerplay,pres_sr_death,pres_sr_middle,pres_sr_powerplay,chase_sr_death,chase_sr_middle,chase_sr_powerplay,econ_death,econ_middle,econ_powerplay,wk_per100_death,wk_per100_middle,wk_per100_powerplay,run_pref_phase,wk_pref_phase,v_mean_r100,v_std_r100,v_venues_count,venue_fit_score,runs_slope,wk_slope
65326,Shubham Mahurkar,Slow left-arm orthodox,L,Left-hand bat,L,,0,,,,,,,,,,1,22,12,0,11,,1,0,10,FALSE,TRUE,,,,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65330,Harsh Kumar,Right-arm medium,R,Right-hand bat,R,16/11/03,0,,,,,,,,,,1,17,12,0,8.5,,1,0,12,FALSE,TRUE,11/16/2003,8046,22.03,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65334,Narayan Sahu,Right-arm offbreak,R,Right-hand bat,R,,0,,,,,,,,,,2,43,43,3,6,14.333333333333334,2,0,11,FALSE,TRUE,,,,finishing allrounder,,6.976744186046512,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65335,Mohammad Ishhak Khan,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,1,12,13,1,5.538461538461538,13,1,0,11,FALSE,TRUE,,,,finisher,,7.6923076923076925,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65337,Anutosh Pandey,Right-arm offbreak,R,Right-hand bat,R,,0,,,,,,,,,,1,22,13,0,10.153846153846153,,1,0,7,FALSE,TRUE,,,,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65350,Aayush Dwivedi,Slow left-arm orthodox,L,Left-hand bat,L,,0,,,,,,,,,,4,95,57,1,10,57,4,0,11,FALSE,TRUE,,,,finishing allrounder,,1.7543859649122806,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65369,Rishabh Bhuarya,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,1,42,25,0,10.08,,1,0,11,FALSE,TRUE,,,,finishing allrounder,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65372,Chinmay Vishwakarma,Slow left-arm orthodox,L,Left-hand bat,L,,0,,,,,,,,,,3,50,43,1,6.976744186046512,43,3,0,11.666666666666666,FALSE,TRUE,,,,finishing allrounder,,2.3255813953488373,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65390,Praveen Kumar Yadav,Right-arm medium-fast,R,Right-hand bat,R,,0,,,,,,,,,,9,227,208,16,6.548076923076923,13,9,0,11.333333333333334,FALSE,TRUE,,,,finishing allrounder,,7.6923076923076925,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65392,Md. Shahnawaz Hussain,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,1,22,12,1,11,12,1,0,12,FALSE,TRUE,,,,finisher,,8.333333333333334,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65416,Durgesh Sonwani,Right-arm medium-fast,R,Right-hand bat,R,,0,,,,,,,,,,4,114,71,2,9.633802816901408,35.5,4,0,12,FALSE,TRUE,,,,finishing allrounder,,2.816901408450704,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65424,Aayush Sinha,Slow left-arm orthodox,L,Left-hand bat,L,,0,,,,,,,,,,1,25,12,0,12.5,,1,0,12,FALSE,TRUE,,,,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,Felix Alemao,Right-arm medium,R,Right-hand bat,R,20/07/95,0,,,,,,,,,,9,260,165,12,9.454545454545455,13.75,9,0,11.777777777777779,TRUE,FALSE,7/20/1995,11087,30.35,finishing allrounder,,7.2727272727272725,FALSE,Felix Alemao,Right-arm medium,R,Right-hand bat,R,20/07/95,0,,,,,,,,,,6,172,94,3,10.97872340425532,31.333333333333332,6,0,12.333333333333334,TRUE,FALSE,7/20/1995,10722,29.36,finishing allrounder,,3.1914893617021276,FALSE,Felix Alemao,Right-arm medium,R,Right-hand bat,R,20/07/95,0,,,,,,,,,,6,172,94,3,10.97872340425532,31.333333333333332,6,0,12.333333333333334,TRUE,FALSE,7/20/1995,10356,28.35,finishing allrounder,,3.1914893617021276,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,Vijesh Prabhudessai,Right-arm medium,R,Right-hand bat,R,20/02/97,0,,,,,,,,,,1,21,24,3,5.25,8,1,0,10,FALSE,TRUE,2/20/1997,10506,28.76,finishing allrounder,,12.5,FALSE,Vijesh Prabhudessai,Right-arm medium,R,Right-hand bat,R,20/02/97,0,,,,,,,,,,1,21,24,3,5.25,8,1,0,10,FALSE,TRUE,2/20/1997,10141,27.76,finishing allrounder,,12.5,FALSE,Vijesh Prabhudessai,Right-arm medium,R,Right-hand bat,R,20/02/97,0,,,,,,,,,,1,21,24,3,5.25,8,1,0,10,FALSE,TRUE,2/20/1997,9775,26.76,finishing allrounder,,12.5,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66178,Sreehari Nair,Right-arm medium-fast,R,Right-hand bat,R,19/10/02,0,,,,,,,,,,2,65,37,3,10.54054054054054,12.333333333333334,2,0,12,FALSE,TRUE,10/19/2002,8439,23.1,finishing allrounder,,8.108108108108109,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66490,Bharat Sudam Patil,Right-arm offbreak,R,Right-hand bat,R,,0,,,,,,,,,,2,56,36,2,9.333333333333334,18,2,0,8.5,FALSE,TRUE,,,,finishing allrounder,,5.555555555555555,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66498,Muzzamil Kadri,Left-arm Chinaman,R,Right-hand bat,R,,0,,,,,,,,,,3,72,71,3,6.084507042253521,23.666666666666668,3,0,12,FALSE,TRUE,,,,finishing allrounder,,4.225352112676056,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66499,Pravesh Pal,Right-arm offbreak,R,Right-hand bat,R,,0,,,,,,,,,,3,65,54,4,7.222222222222222,13.5,3,0,8.666666666666666,FALSE,TRUE,,,,finishing allrounder,,7.407407407407407,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,Mohammad Sultan,Slow left-arm orthodox,L,Left-hand bat,L,16/12/98,0,,,,,,,,,,1,20,28,2,4.285714285714286,14,1,0,11,FALSE,TRUE,12/16/1998,9842,26.95,finishing allrounder,,7.142857142857143,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66507,Prasoon Singh,Right-arm offbreak,R,Right-hand bat,R,,0,,,,,,,,,,1,27,24,3,6.75,8,2,0,11,FALSE,TRUE,,,,finishing allrounder,,12.5,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66513,Omkar Tarmale,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,2,34,24,0,8.5,,2,0,11.5,FALSE,TRUE,,,,finishing allrounder,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66517,Rohan Ghag,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,4,62,71,3,5.23943662,23.666666666666668,4,0,11.5,FALSE,TRUE,,,,finishing allrounder,,4.225352112676056,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66943,Devansh Thakkar,Right-arm Fast,R,Right-hand bat,R,10/12/2005,0,,,,,,,,,,1,3,6,0,3,,1,0,11,FALSE,TRUE,12/10/2005,7291,19.96,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66944,Kaustubh Salve,Slow left-arm orthodox,L,Right-hand bat,R,23/05/04,0,,,,,,,,,,7,194,158,8,7.367088607594937,19.75,7,0,11.857142857142858,FALSE,TRUE,5/23/2004,7857,21.51,finishing allrounder,,5.063291139240507,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66953,Ananmay Jaiswal,Right-arm medium,R,Right-hand bat,R,3/4/2005,0,,,,,,,,,,7,185,131,8,8.473282442748092,16.375,7,0,10.571428571428571,FALSE,TRUE,4/3/2005,7542,20.65,finishing allrounder,,6.106870229007634,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66958,Aditya Kukde,Slow left-arm orthodox,L,Right-hand bat,R,23/01/04,0,,,,,,,,,,3,57,37,3,9.243243243243244,12.333333333333334,3,0,11.333333333333334,FALSE,TRUE,1/23/2004,7978,21.84,finishing allrounder,,8.108108108108109,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66965,Parth Khure,Right-arm medium-fast,R,Right-hand bat,R,16/08/07,0,,,,,,,,,,3,54,36,2,9,18,4,0,10.75,FALSE,TRUE,8/16/2007,6677,18.28,finishing allrounder,,5.555555555555555,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66966,Kunal Kungwani,Right-arm medium-fast,R,Right-hand bat,R,15/12/05,0,,,,,,,,,,1,25,13,1,11.538461538461538,13,1,0,12,FALSE,TRUE,12/15/2005,7286,19.95,finisher,,7.6923076923076925,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66974,Rishit Panchmatia,Left-arm medium-fast,L,Left-hand bat,L,2/11/2006,0,,,,,,,,,,2,47,24,2,11.75,12,2,0,12,FALSE,TRUE,11/2/2006,6964,19.07,finishing allrounder,,8.333333333333334,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66989,Kreepal Barad,Right-arm Fast,R,Right-hand bat,R,,0,,,,,,,,,,7,173,143,13,7.258741258741258,11,7,0,10.285714285714286,FALSE,TRUE,,,,finishing allrounder,,9.090909090909092,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66992,Deepansh Chauhan,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,5,122,121,11,6.049586776859504,11,6,0,8.666666666666666,FALSE,TRUE,,,,finishing allrounder,,9.090909090909092,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67003,Ruturaj Desai,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,5,108,116,11,5.586206896551724,10.545454545454545,5,0,10,FALSE,TRUE,,,,finishing allrounder,,9.482758620689655,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67010,Price Bhalala,Slow left-arm orthodox,L,Left-hand bat,L,,0,,,,,,,,,,2,49,38,1,7.7368421052631575,38,2,0,11,FALSE,TRUE,,,,finishing allrounder,,2.6315789473684212,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67011,Nirmal Prajapati,Right-arm medium-fast,R,Right-hand bat,R,,0,,,,,,,,,,5,117,91,4,7.714285714285714,22.75,5,0,10.8,FALSE,TRUE,,,,finishing allrounder,,4.395604395604396,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67018,Kalp Jain,Right-arm medium-fast,R,Right-hand bat,R,,0,,,,,,,,,,5,92,63,2,8.761904761904763,31.5,5,0,12,FALSE,TRUE,,,,finishing allrounder,,3.1746031746031744,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67071,Vaibhav Dhurgunde,Left-arm Fast,R,Right-hand bat,R,,0,,,,,,,,,,8,192,149,8,7.731543624161074,18.625,9,0,10.555555555555555,FALSE,TRUE,,,,finishing allrounder,,5.369127516778524,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,Akash Sudan,Right-arm medium,R,Left-hand bat,L,7/5/1993,0,,,,,,,,,,2,53,44,4,7.2272727272727275,11,2,0,11,FALSE,TRUE,5/7/1993,11891,32.56,finishing allrounder,,9.090909090909092,FALSE,Akash Sudan,Right-arm medium,R,Left-hand bat,L,7/5/1993,0,,,,,,,,,,2,53,44,4,7.2272727272727275,11,2,0,11,FALSE,TRUE,5/7/1993,11526,31.56,finishing allrounder,,9.090909090909092,FALSE,Akash Sudan,Right-arm medium,R,Left-hand bat,L,7/5/1993,0,,,,,,,,,,2,53,44,4,7.2272727272727275,11,2,0,11,FALSE,TRUE,5/7/1993,11160,30.55,finishing allrounder,,9.090909090909092,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67138,Salman Idrish Khan,Right-arm offbreak,R,Right-hand bat,R,,0,,,,,,,,,,1,19,19,2,6,9.5,1,0,12,FALSE,TRUE,,,,finisher,,10.526315789473685,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67139,Yash Nagesh Dube,Left-arm Chinaman,R,Right-hand bat,R,,0,,,,,,,,,,2,28,14,0,12,,2,0,11.5,FALSE,TRUE,,,,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67176,Denish Patel,Slow left-arm orthodox,L,Right-hand bat,R,,0,,,,,,,,,,5,132,104,8,7.615384615384615,13,5,0,10.8,FALSE,TRUE,,,,finishing allrounder,,7.6923076923076925,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67216,Keval Sisodiya,Right-arm medium,R,Right-hand bat,R,12/10/1995,0,,,,,,,,,,8,127,94,3,8.106382978723405,31.333333333333332,8,0,10.125,FALSE,TRUE,10/12/1995,11003,30.12,finishing allrounder,,3.1914893617021276,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67235,Rohit Rohit,Right-arm Leg-Break,R,Right-hand bat,R,12/10/2009,0,,,,,,,,,,9,189,184,10,6.163043478260869,18.4,9,0,11.11111111111111,FALSE,TRUE,10/12/2009,5889,16.12,finishing allrounder,,5.434782608695652,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67236,Pradeep Kumar,Right-arm medium-fast,,Right-hand bat,R,2/7/2001,0,,,,,,,,,,7,121,133,10,5.458646616541353,13.3,7,0,11.857142857142858,FALSE,TRUE,7/2/2001,8913,24.4,finishing allrounder,,7.518796992481203,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67241,Irshad Alam,Slow left-arm orthodox,L,Left-hand bat,L,8/12/2005,0,,,,,,,,,,1,7,6,0,7,,1,0,7,FALSE,TRUE,12/8/2005,7293,19.97,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67273,Siddharth Kheni,Right-arm Fast,R,Right-hand bat,R,6/7/1996,0,,,,,,,,,,5,109,82,6,7.975609756097561,13.666666666666666,6,0,10.833333333333334,FALSE,TRUE,7/6/1996,10735,29.39,finishing allrounder,,7.317073170731708,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67277,Suryakant Tiwari,Right-arm medium,R,Right-hand bat,R,,0,,,,,,,,,,2,68,44,1,9.272727272727273,44,2,0,11,FALSE,TRUE,,,,finishing allrounder,,2.272727272727273,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67282,Ankit Kumar,Right-arm medium-fast,R,Right-hand bat,R,,0,,,,,,,,,,4,60,59,4,6.101694915254237,14.75,6,0,10.5,FALSE,TRUE,,,,finishing allrounder,,6.779661016949152,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67436,Shyam Jhonjat,Right-arm medium-fast,R,Right-hand bat,R,20/08/03,0,,,,,,,,,,2,43,18,0,14.333333333333334,,4,0,8.75,FALSE,TRUE,8/20/2003,8134,22.27,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67437,Saurabh Singh,Right-arm medium-fast,R,Right-hand bat,R,15/07/04,0,,,,,,,,,,2,20,20,3,6,6.666666666666667,2,0,10.5,FALSE,TRUE,7/15/2004,7804,21.37,finisher,,15,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67448,Prasoon Jangid,Left-arm medium-fast,,Left-hand bat,L,21/08/01,0,,,,,,,,,,9,122,105,6,6.9714285714285715,17.5,11,0,9.454545454545455,FALSE,TRUE,8/21/2001,8863,24.27,finishing allrounder,,5.714285714285714,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67459,Sarang Bhatt,Right-arm offbreak,R,Right-hand bat,R,23/04/98,0,,,,,,,,,,3,58,51,3,6.823529411764706,17,3,0,11.666666666666666,FALSE,TRUE,4/23/1998,10079,27.59,finishing allrounder,,5.882352941176471,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67478,Saurabh Verma,Left-arm Fast,L,Right-hand bat,R,,0,,,,,,,,,,4,116,94,5,7.404255319148936,18.8,4,0,10.25,FALSE,TRUE,,,,finishing allrounder,,5.319148936170213,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67500,Arif Ansari,Right-arm offbreak,R,Right-hand bat,R,11/4/2002,0,,,,,,,,,,4,83,54,5,9.222222222222221,10.8,8,0,10.125,FALSE,TRUE,4/11/2002,8630,23.63,finishing allrounder,,9.259259259,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67514,Alisha Rai,Right-arm Leg-Break,R,Right-hand bat,R,26/05/04,0,,,,,,,,,,1,8,6,0,8,,1,0,10,FALSE,TRUE,5/26/2004,7854,21.5,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67528,Hari Prasad Acharaya,Right-arm medium,R,Right-hand bat,R,1/4/1993,0,,,,,,,,,,5,87,88,5,5.931818181818182,17.6,5,0,10.6,FALSE,TRUE,4/1/1993,11927,32.65,finishing allrounder,,5.681818181818182,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67620,Shivam Bhardwaj,Right-arm medium,R,Right-hand bat,R,21/10/01,0,,,,,,,,,,3,55,24,2,13.75,12,3,0,10,FALSE,TRUE,10/21/2001,8802,24.1,finishing allrounder,,8.333333333333334,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764,Bukkapatnam Siddharth,Right-arm offbreak,R,Right-hand bat,R,3/10/1990,0,,,,,,,,,,1,13,6,0,13,,1,0,10,FALSE,TRUE,10/3/1990,12838,35.15,finisher,,0,FALSE,Bukkapatnam Siddharth,Right-arm offbreak,R,Right-hand bat,R,3/10/1990,0,,,,,,,,,,1,13,6,0,13,,1,0,10,FALSE,TRUE,10/3/1990,12473,34.15,finisher,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
